file,Has Metadata record
0261.03.0015.33,Yes
0261.03.0015.34,Yes
0261.03.0015.35,Yes
0261.03.0015.36,Yes
0261.03.0015.37,Yes
0261.03.0015.38,Yes
0261.03.0015.39,Yes
0261.03.0015.40,Yes
0261.03.0015.41,Yes
0261.03.0015.42,Yes
0261.03.0015.43,Yes
0261.03.0015.44,Yes
0261.03.0015.45,Yes
0261.03.0015.46,Yes
0261.03.0015.47,Yes
0261.03.0015.48,Yes
0261.03.0015.49,Yes
0261.03.0015.50,Yes
0261.03.0015.51,Yes
0261.03.0015.52,Yes
0261.03.0015.53,Yes
0261.03.0015.54,Yes
0261.03.0015.55,Yes
0261.03.0015.56,Yes
0261.03.0015.57,Yes
0261.03.0015.58,Yes
0261.03.0015.59,Yes
0261.03.0015.60,Yes
0261.03.0015.61,Yes
0261.03.0015.62,Yes
0261.03.0015.63,Yes
0261.03.0016.01,Yes
0261.03.0016.02,Yes
0261.03.0016.03,Yes
0261.03.0016.04,Yes
0261.03.0016.05,Yes
0261.03.0016.06,Yes
0261.03.0016.07,Yes
0261.03.0016.08,Yes
0261.03.0016.09,Yes
0261.03.0016.10,Yes
0261.03.0016.100,Yes
0261.03.0016.101,Yes
0261.03.0016.102,Yes
0261.03.0016.103,Yes
0261.03.0016.104,Yes
0261.03.0016.105,Yes
0261.03.0016.106,Yes
0261.03.0016.107,Yes
0261.03.0016.108,Yes
0261.03.0016.109,Yes
0261.03.0016.11,Yes
0261.03.0016.110,Yes
0261.03.0016.111,Yes
0261.03.0016.112,Yes
0261.03.0016.113,Yes
0261.03.0016.114,Yes
0261.03.0016.115,Yes
0261.03.0016.116,Yes
0261.03.0016.117,Yes
0261.03.0016.118,Yes
0261.03.0016.119,Yes
0261.03.0016.12,Yes
0261.03.0016.120,Yes
0261.03.0016.121,Yes
0261.03.0016.122,Yes
0261.03.0016.123,Yes
0261.03.0016.13,Yes
0261.03.0016.14,Yes
0261.03.0016.15,Yes
0261.03.0016.16,Yes
0261.03.0016.17,Yes
0261.03.0016.18,Yes
0261.03.0016.19,Yes
0261.03.0016.20,Yes
0261.03.0016.21,Yes
0261.03.0016.22,Yes
0261.03.0016.23,Yes
0261.03.0016.24,Yes
0261.03.0016.25,Yes
0261.03.0016.26,Yes
0261.03.0016.27,Yes
0261.03.0016.28,Yes
0261.03.0016.29,Yes
0261.03.0016.30,Yes
0261.03.0016.31,Yes
0261.03.0016.32,Yes
0261.03.0016.33,Yes
0261.03.0016.34,Yes
0261.03.0016.35,Yes
0261.03.0016.36,Yes
0261.03.0016.37,Yes
0261.03.0016.38,Yes
0261.03.0016.39,Yes
0261.03.0016.40,Yes
0261.03.0016.41,Yes
0261.03.0016.42,Yes
0261.03.0016.43,Yes
0261.03.0016.44,Yes
0261.03.0016.45,Yes
0261.03.0016.46,Yes
0261.03.0016.47,Yes
0261.03.0016.48,Yes
0261.03.0016.49,Yes
0261.03.0016.50,Yes
0261.03.0016.51,Yes
0261.03.0016.52,Yes
0261.03.0016.53,Yes
0261.03.0016.54,Yes
0261.03.0016.55,Yes
0261.03.0016.56,Yes
0261.03.0016.57,Yes
0261.03.0016.58,Yes
0261.03.0016.59,Yes
0261.03.0016.60,Yes
0261.03.0016.61,Yes
0261.03.0016.62,Yes
0261.03.0016.63,Yes
0261.03.0016.64,Yes
0261.03.0016.65,Yes
0261.03.0016.66,Yes
0261.03.0016.67,Yes
0261.03.0016.68,Yes
0261.03.0016.69,Yes
0261.03.0016.70,Yes
0261.03.0016.71,Yes
0261.03.0016.72,Yes
0261.03.0016.73,Yes
0261.03.0016.74,Yes
0261.03.0016.75,Yes
0261.03.0016.76,Yes
0261.03.0016.77,Yes
0261.03.0016.78,Yes
0261.03.0016.79,Yes
0261.03.0016.80,Yes
0261.03.0016.81,Yes
0261.03.0016.82,Yes
0261.03.0016.83,Yes
0261.03.0016.84,Yes
0261.03.0016.85,Yes
0261.03.0016.86,Yes
0261.03.0016.87,Yes
0261.03.0016.88,Yes
0261.03.0016.89,Yes
0261.03.0016.90,Yes
0261.03.0016.91,Yes
0261.03.0016.92,Yes
0261.03.0016.93,Yes
0261.03.0016.94,Yes
0261.03.0016.95,Yes
0261.03.0016.96,Yes
0261.03.0016.97,Yes
0261.03.0016.98,Yes
0261.03.0016.99,Yes
0261.03.0017.01,Yes
0261.03.0017.02,Yes
0261.03.0017.03,Yes
0261.03.0017.04,Yes
0261.03.0017.05,Yes
0261.03.0017.06,Yes
0261.03.0017.07,Yes
0261.03.0017.08,Yes
0261.03.0017.09,Yes
0261.03.0017.10,Yes
0261.03.0017.11,Yes
0261.03.0017.12,Yes
0261.03.0017.13,Yes
0261.03.0017.14,Yes
0261.03.0017.15,Yes
0261.03.0017.16,Yes
0261.03.0017.17,Yes
0261.03.0017.18,Yes
0261.03.0017.19,Yes
0261.03.0017.20,Yes
0261.03.0017.21,Yes
0261.03.0017.22,Yes
0261.03.0017.23,Yes
0261.03.0017.24,Yes
0261.03.0017.25,Yes
0261.03.0017.26,Yes
0261.03.0017.27,Yes
0261.03.0017.28,Yes
0261.03.0017.29,Yes
0261.03.0017.30,Yes
0261.03.0017.31,Yes
0261.03.0017.32,Yes
0261.03.0017.33,Yes
0261.03.0017.34,Yes
0261.03.0017.35,Yes
0261.03.0017.36,Yes
0261.03.0017.37,Yes
0261.03.0017.38,Yes
0261.03.0017.39,Yes
0261.03.0017.40,Yes
0261.03.0017.41,Yes
0261.03.0017.42,Yes
0261.03.0017.43,Yes
0261.03.0017.44,Yes
0261.03.0017.45,Yes
0261.03.0017.46,Yes
0261.03.0017.47,Yes
0261.03.0017.48,Yes
0261.03.0017.49,Yes
0261.03.0017.50,Yes
0261.03.0017.51,Yes
0261.03.0017.52,Yes
0261.03.0017.53,Yes
0261.03.0017.54,Yes
0261.03.0017.55,Yes
0261.03.0017.56,Yes
0261.03.0017.57,Yes
0261.03.0017.58,Yes
0261.03.0017.59,Yes
0261.03.0017.60,Yes
0261.03.0018.01,Yes
0261.03.0018.02,Yes
0261.03.0018.03,Yes
0261.03.0018.04,Yes
0261.03.0018.05,Yes
0261.03.0018.06,Yes
0261.03.0018.07,Yes
0261.03.0018.08,Yes
0261.03.0018.09,Yes
0261.03.0018.10,Yes
0261.03.0018.11,Yes
0261.03.0018.12,Yes
0261.03.0018.13,Yes
0261.03.0018.14,Yes
0261.03.0018.15,Yes
0261.03.0018.16,Yes
0261.03.0018.17,Yes
0261.03.0018.18,Yes
0261.03.0018.19,Yes
0261.03.0018.20,Yes
0261.03.0018.21,Yes
0261.03.0018.22,Yes
0261.03.0018.23,Yes
0261.03.0018.24,Yes
0261.03.0018.25,Yes
0261.03.0018.26,Yes
0261.03.0018.27,Yes
0261.03.0018.28,Yes
0261.03.0018.29,Yes
0261.03.0018.30,Yes
0261.03.0018.31,Yes
0261.03.0018.32,Yes
0261.03.0018.33,Yes
0261.03.0018.34,Yes
0261.03.0018.35,Yes
0261.03.0018.36,Yes
0261.03.0018.37,Yes
0261.03.0018.38,Yes
0261.03.0018.39,Yes
0261.03.0018.40,Yes
0261.03.0018.41,Yes
0261.03.0018.42,Yes
0261.03.0018.43,Yes
0261.03.0018.44,Yes
0261.03.0018.45,Yes
0261.03.0018.46,Yes
0261.03.0018.47,Yes
0261.03.0018.48,Yes
0261.03.0018.49,Yes
0261.03.0018.50,Yes
0261.03.0018.51,Yes
0261.03.0018.52,Yes
0261.03.0018.53,Yes
0261.03.0018.54,Yes
0261.03.0018.55,Yes
0261.03.0018.56,Yes
0261.03.0018.57,Yes
0261.03.0018.58,Yes
0261.03.0018.59,Yes
0261.03.0018.60,Yes
0261.03.0018.61,Yes
0261.03.0018.62,Yes
0261.03.0018.63,Yes
0261.03.0019.01,Yes
0261.03.0019.02,Yes
0261.03.0019.03,Yes
0261.03.0019.04,Yes
0261.03.0019.05,Yes
0261.03.0019.06,Yes
0261.03.0019.07,Yes
0261.03.0019.08,Yes
0261.03.0019.09,Yes
0261.03.0019.10,Yes
0261.03.0019.11,Yes
0261.03.0019.12,Yes
0261.03.0019.13,Yes
0261.03.0019.14,Yes
0261.03.0019.15,Yes
0261.03.0019.16,Yes
0261.03.0019.17,Yes
0261.03.0019.18,Yes
0261.03.0019.19,Yes
0261.03.0019.20,Yes
0261.03.0019.21,Yes
0261.03.0019.22,Yes
0261.03.0019.23,Yes
0261.03.0019.24,Yes
0261.03.0019.25,Yes
0261.03.0019.26,Yes
0261.03.0019.27,Yes
0261.03.0019.28,Yes
0261.03.0019.29,Yes
0261.03.0019.30,Yes
0261.03.0019.31,Yes
0261.03.0019.32,Yes
0261.03.0019.33,Yes
0261.03.0019.34,Yes
0261.03.0019.35,Yes
0261.03.0019.36,Yes
0261.03.0019.37,Yes
0261.03.0019.38,Yes
0261.03.0019.39,Yes
0261.03.0019.40,Yes
0261.03.0019.41,Yes
0261.03.0019.42,Yes
0261.03.0019.43,Yes
0261.03.0019.44,Yes
0261.03.0019.45,Yes
0261.03.0019.46,Yes
0261.03.0019.47,Yes
0261.03.0019.48,Yes
0261.03.0019.49,Yes
0261.03.0019.50,Yes
0261.03.0019.51,Yes
0261.03.0019.52,Yes
0261.03.0019.53,Yes
0261.03.0019.54,Yes
0261.03.0019.55,Yes
0261.03.0019.56,Yes
0261.03.0019.57,Yes
0261.03.0019.58,Yes
0261.03.0020.01,Yes
0261.03.0020.02,Yes
0261.03.0020.03,Yes
0261.03.0020.04,Yes
0261.03.0020.05,Yes
0261.03.0020.06,Yes
0261.03.0020.07,Yes
0261.03.0020.08,Yes
0261.03.0020.09,Yes
0261.03.0020.10,Yes
0261.03.0020.11,Yes
0261.03.0020.12,Yes
0261.03.0020.13,Yes
0261.03.0020.14,Yes
0261.03.0020.15,Yes
0261.03.0020.16,Yes
0261.03.0020.17,Yes
0261.03.0020.18,Yes
0261.03.0020.19,Yes
0261.03.0020.20,Yes
0261.03.0020.21,Yes
0261.03.0020.22,Yes
0261.03.0020.23,Yes
0261.03.0020.24,Yes
0261.03.0020.25,Yes
0261.03.0020.26,Yes
0261.03.0020.27,Yes
0261.03.0020.28,Yes
0261.03.0020.29,Yes
0261.03.0020.30,Yes
0261.03.0020.31,Yes
0261.03.0020.32,Yes
0261.03.0020.33,Yes
0261.03.0020.34,Yes
0261.03.0020.35,Yes
0261.03.0020.36,Yes
0261.03.0020.37,Yes
0261.03.0020.38,Yes
0261.03.0020.39,Yes
0261.03.0020.40,Yes
0261.03.0020.41,Yes
0261.03.0020.42,Yes
0261.03.0020.43,Yes
0261.03.0020.44,Yes
0261.03.0020.45,Yes
0261.03.0020.46,Yes
0261.03.0020.47,Yes
0261.03.0020.48,Yes
0261.03.0020.49,Yes
0261.03.0020.50,Yes
0261.03.0020.51,Yes
0261.03.0020.52,Yes
0261.03.0020.53,Yes
0261.03.0020.54,Yes
0261.03.0020.55,Yes
0261.03.0020.56,Yes
0261.03.0020.57,Yes
0261.03.0020.58,Yes
0261.03.0020.59,Yes
0261.03.0020.60,Yes
0261.03.0020.61,Yes
0261.03.0020.62,Yes
0261.03.0020.63,Yes
0261.03.0020.64,Yes
0261.03.0020.65,Yes
0261.03.0020.66,Yes
0261.03.0020.67,Yes
0261.03.0020.68,Yes
0261.03.0020.69,Yes
0261.03.0020.70,Yes
0261.03.0020.71,Yes
0261.03.0020.72,Yes
0261.03.0020.73,Yes
0261.03.0020.74,Yes
0261.03.0020.75,Yes
0261.03.0020.76,Yes
0261.03.0020.77,Yes
0261.03.0020.78,Yes
0261.03.0020.79,Yes
0261.03.0020.80,Yes
0261.03.0020.81,Yes
0261.03.0020.82,Yes
0261.03.0020.83,Yes
0261.03.0020.84,Yes
0261.03.0020.85,Yes
0261.03.0020.86,Yes
0261.03.0020.87,Yes
0261.03.0020.88,Yes
0261.03.0020.89,Yes
0261.03.0020.90,Yes
0261.03.0020.91,Yes
0261.03.0020.92,Yes
0261.03.0020.93,Yes
0261.03.0020.94,Yes
0261.03.0020.95,Yes
0261.03.0020.96,Yes
0261.03.0020.97,Yes
0261.03.0021.01,Yes
0261.03.0021.02,Yes
0261.03.0021.03,Yes
0261.03.0021.04,Yes
0261.03.0021.05,Yes
0261.03.0021.06,Yes
0261.03.0021.07,Yes
0261.03.0021.08,Yes
0261.03.0021.09,Yes
0261.03.0021.10,Yes
0261.03.0021.11,Yes
0261.03.0021.12,Yes
0261.03.0022.01,Yes
0261.03.0022.02,Yes
0261.03.0022.03,Yes
0261.03.0022.04,Yes
0261.03.0022.05,Yes
0261.03.0022.06,Yes
0261.03.0022.07,Yes
0261.03.0022.08,Yes
0261.03.0022.09,Yes
0261.03.0022.10,Yes
0261.03.0022.11,Yes
0261.03.0022.12,Yes
0261.03.0022.13,Yes
0261.03.0022.14,Yes
0261.03.0022.15,Yes
0261.03.0022.16,Yes
0261.03.0022.17,Yes
0261.03.0022.18,Yes
0261.03.0022.19,Yes
0261.03.0022.20,Yes
0261.03.0022.21,Yes
0261.03.0022.22,Yes
0261.03.0022.23,Yes
0261.03.0022.24,Yes
0261.03.0024.01,Yes
0261.03.0024.02,Yes
0261.03.0024.03,Yes
0261.03.0024.04,Yes
0261.03.0024.05,Yes
0261.03.0024.06,Yes
0261.03.0025.01,Yes
0261.03.0025.02,Yes
0261.03.0025.03,Yes
0261.03.0025.04,Yes
0261.03.0025.05,Yes
0261.03.0025.06,Yes
0261.03.0025.07,Yes
0261.03.0025.08,Yes
0261.03.0025.09,Yes
0261.03.0025.10,Yes
0261.03.0025.11,Yes
0261.03.0025.12,Yes
0261.03.0025.13,Yes
0261.03.0025.14,Yes
0261.03.0025.15,Yes
0261.03.0025.16,Yes
0261.03.0025.17,Yes
0261.03.0025.18,Yes
0261.03.0025.19,Yes
0261.03.0025.20,Yes
0261.03.0025.21,Yes
0261.03.0025.22,Yes
0261.03.0025.23,Yes
0261.03.0025.24,Yes
0261.03.0025.25,Yes
0261.03.0026.01,Yes
0261.03.0026.02,Yes
0261.03.0026.03,Yes
0261.03.0026.04,Yes
0261.03.0026.05,Yes
0261.03.0026.06,Yes
0261.03.0026.07,Yes
0261.03.0026.08,Yes
0261.03.0026.09,Yes
0261.03.0026.10,Yes
0261.03.0026.11,Yes
0261.03.0026.12,Yes
0261.03.0026.13,Yes
0261.03.0026.14,Yes
0261.03.0026.15,Yes
0261.03.0026.16,Yes
0261.03.0026.17,Yes
0261.03.0026.18,Yes
0261.03.0026.19,Yes
0261.03.0026.20,Yes
0261.03.0026.21,Yes
0261.03.0026.22,Yes
0261.03.0026.23,Yes
0261.03.0026.24,Yes
0261.03.0026.25,Yes
0261.03.0026.26,Yes
0261.03.0026.27,Yes
0261.03.0026.28,Yes
0261.03.0026.29,Yes
0261.03.0026.30,Yes
0261.03.0026.31,Yes
0261.03.0026.32,Yes
0261.03.0026.33,Yes
0261.03.0026.34,Yes
0261.03.0026.35,Yes
0261.03.0026.36,Yes
0261.03.0026.37,Yes
0261.03.0026.38,Yes
0261.03.0026.39,Yes
0261.03.0026.40,Yes
0261.03.0026.41,Yes
0261.03.0026.42,Yes
0261.03.0026.43,Yes
0261.03.0026.44,Yes
0261.03.0026.45,Yes
0261.03.0026.46,Yes
0261.03.0026.47,Yes
0261.03.0026.48,Yes
0261.03.0026.49,Yes
0261.03.0026.50,Yes
0261.03.0026.51,Yes
0261.03.0027.01,Yes
0261.03.0027.02,Yes
0261.03.0027.03,Yes
0261.03.0027.04,Yes
0261.03.0027.05,Yes
0261.03.0027.06,Yes
0261.03.0027.07,Yes
0261.03.0027.08,Yes
0261.03.0027.09,Yes
0261.03.0027.10,Yes
0261.03.0027.11,Yes
0261.03.0027.12,Yes
0261.03.0027.13,Yes
0261.03.0027.14,Yes
0261.03.0027.15,Yes
0261.03.0027.16,Yes
0261.03.0027.17,Yes
0261.03.0027.18,Yes
0261.03.0027.19,Yes
0261.03.0027.20,Yes
0261.03.0027.21,Yes
0261.03.0027.22,Yes
0261.03.0027.23,Yes
0261.03.0027.24,Yes
0261.03.0027.25,Yes
0261.03.0027.26,Yes
0261.03.0027.27,Yes
0261.03.0027.28,Yes
0261.03.0027.29,Yes
0261.03.0027.30,Yes
0261.03.0027.31,Yes
0261.03.0027.32,Yes
0261.03.0027.33,Yes
0261.03.0027.34,Yes
0261.03.0027.35,Yes
0261.03.0027.36,Yes
0261.03.0027.37,Yes
0261.03.0027.38,Yes
0261.03.0027.39,Yes
0261.03.0027.40,Yes
0261.03.0027.41,Yes
0261.03.0027.42,Yes
0261.03.0027.43,Yes
0261.03.0027.44,Yes
0261.03.0027.45,Yes
0261.03.0027.46,Yes
0261.03.0027.47,Yes
0261.03.0027.48,Yes
0261.03.0028.01,Yes
0261.03.0028.02,Yes
0261.03.0028.03,Yes
0261.03.0028.04,Yes
0261.03.0028.05,Yes
0261.03.0028.06,Yes
0261.03.0028.07,Yes
0261.03.0028.08,Yes
0261.03.0028.09,Yes
0261.03.0028.10,Yes
0261.03.0028.11,Yes
0261.03.0028.12,Yes
0261.03.0028.13,Yes
0261.03.0028.14,Yes
0261.03.0028.15,Yes
0261.03.0028.16,Yes
0261.03.0028.17,Yes
0261.03.0028.18,Yes
0261.03.0028.19,Yes
0261.03.0028.20,Yes
0261.03.0028.21,Yes
0261.03.0028.22,Yes
0261.03.0028.23,Yes
0261.03.0028.24,Yes
0261.03.0028.25,Yes
0261.03.0028.26,Yes
0261.03.0028.27,Yes
0261.03.0028.28,Yes
0261.03.0028.29,Yes
0261.03.0028.30,Yes
0261.03.0028.31,Yes
0261.03.0028.32,Yes
0261.03.0028.33,Yes
0261.03.0028.34,Yes
0261.03.0028.35,Yes
0261.03.0028.36,Yes
0261.03.0028.37,Yes
0261.03.0028.38,Yes
0261.03.0028.39,Yes
0261.03.0028.40,Yes
0261.03.0028.41,Yes
0261.03.0028.42,Yes
0261.03.0028.43,Yes
0261.03.0028.44,Yes
0261.03.0028.45,Yes
0261.03.0028.46,Yes
0261.03.0028.47,Yes
0261.03.0028.48,Yes
0261.03.0028.49,Yes
0261.03.0028.50,Yes
0261.03.0028.51,Yes
0261.03.0028.52,Yes
0261.03.0028.53,Yes
0261.03.0028.54,Yes
0261.03.0028.55,Yes
0261.03.0028.56,Yes
0261.03.0028.57,Yes
0261.03.0028.58,Yes
0261.03.0028.59,Yes
0261.03.0028.60,Yes
0261.03.0028.61,Yes
0261.03.0028.62,Yes
0261.03.0028.63,Yes
0261.03.0028.64,Yes
0261.03.0028.65,Yes
0261.03.0028.66,Yes
0261.03.0028.67,Yes
0261.03.0028.68,Yes
0261.03.0028.69,Yes
0261.03.0028.70,Yes
0261.03.0028.71,Yes
0261.03.0028.72,Yes
0261.03.0028.73,Yes
0261.03.0028.74,Yes
0261.03.0028.75,Yes
0261.03.0028.76,Yes
0261.03.0028.77,Yes
0261.03.0029.01,Yes
0261.03.0029.02,Yes
0261.03.0029.03,Yes
0261.03.0029.04,Yes
0261.03.0029.05,Yes
0261.03.0029.06,Yes
0261.03.0029.07,Yes
0261.03.0029.08,Yes
0261.03.0029.09,Yes
0261.03.0029.10,Yes
0261.03.0029.11,Yes
0261.03.0029.12,Yes
0261.03.0029.13,Yes
0261.03.0029.14,Yes
0261.03.0029.15,Yes
0261.03.0029.16,Yes
0261.03.0029.17,Yes
0261.03.0029.18,Yes
0261.03.0029.19,Yes
0261.03.0029.20,Yes
0261.03.0029.21,Yes
0261.03.0029.22,Yes
0261.03.0029.23,Yes
0261.03.0029.24,Yes
0261.03.0029.25,Yes
0261.03.0029.26,Yes
0261.03.0029.27,Yes
0261.03.0029.28,Yes
0261.03.0029.29,Yes
0261.03.0029.30,Yes
0261.03.0029.31,Yes
0261.03.0029.32,Yes
0261.03.0029.33,Yes
0261.03.0029.34,Yes
0261.03.0029.35,Yes
0261.03.0029.36,Yes
0261.03.0029.37,Yes
0261.03.0029.38,Yes
0261.03.0029.39,Yes
0261.03.0029.40,Yes
0261.03.0029.41,Yes
0261.03.0029.42,Yes
0261.03.0029.43,Yes
0261.03.0029.44,Yes
0261.03.0029.45,Yes
0261.03.0029.46,Yes
0261.03.0029.47,Yes
0261.03.0029.48,Yes
0261.03.0029.49,Yes
0261.03.0029.50,Yes
0261.03.0029.51,Yes
0261.03.0029.52,Yes
0261.03.0029.53,Yes
0261.03.0029.54,Yes
0261.03.0029.55,Yes
0261.03.0029.56,Yes
0261.03.0030.01,Yes
0261.03.0030.02,Yes
0261.03.0030.03,Yes
0261.03.0030.04,Yes
0261.03.0030.05,Yes
0261.03.0030.06,Yes
0261.03.0030.07,Yes
0261.03.0030.08,Yes
0261.03.0030.09,Yes
0261.03.0030.10,Yes
0261.03.0030.11,Yes
0261.03.0030.12,Yes
0261.03.0030.13,Yes
0261.03.0030.14,Yes
0261.03.0030.15,Yes
0261.03.0030.16,Yes
0261.03.0030.17,Yes
0261.03.0030.18,Yes
0261.03.0030.19,Yes
0261.03.0030.20,Yes
0261.03.0030.21,Yes
0261.03.0030.22,Yes
0261.03.0030.23,Yes
0261.03.0030.24,Yes
0261.03.0030.25,Yes
0261.03.0030.26,Yes
0261.03.0030.27,Yes
0261.03.0030.28,Yes
0261.03.0030.29,Yes
0261.03.0030.30,Yes
0261.03.0030.31,Yes
0261.03.0030.32,Yes
0261.03.0030.33,Yes
0261.03.0030.34,Yes
0261.03.0030.35,Yes
0261.03.0030.36,Yes
0261.03.0030.37,Yes
0261.03.0030.38,Yes
0261.03.0030.39,Yes
0261.03.0030.40,Yes
0261.03.0030.41,Yes
0261.03.0030.42,Yes
0261.03.0030.43,Yes
0261.03.0030.44,Yes
0261.03.0030.45,Yes
0261.03.0030.46,Yes
0261.03.0030.47,Yes
0261.03.0030.48,Yes
0261.03.0030.49,Yes
0261.03.0030.50,Yes
0261.03.0030.51,Yes
0261.03.0030.52,Yes
0261.03.0030.53,Yes
0261.03.0030.54,Yes
0261.03.0030.55,Yes
0261.03.0030.56,Yes
0261.03.0030.57,Yes
0261.03.0030.58,Yes
0261.03.0030.59,Yes
0261.03.0030.60,Yes
0261.03.0030.61,Yes
0261.03.0030.62,Yes
0261.03.0030.63,Yes
0261.03.0030.64,Yes
0261.03.0030.65,Yes
0261.03.0030.66,Yes
0261.03.0030.67,Yes
0261.03.0030.68,Yes
0261.03.0030.69,Yes
0261.03.0031.01,Yes
0261.03.0031.02,Yes
0261.03.0031.03,Yes
0261.03.0031.04,Yes
0261.03.0031.05,Yes
0261.03.0031.06,Yes
0261.03.0031.07,Yes
0261.03.0031.08,Yes
0261.03.0031.09,Yes
0261.03.0031.10,Yes
0261.03.0036.01,Yes
0261.03.0036.02,Yes
0261.03.0036.03,Yes
0261.03.0036.04,Yes
0261.03.0036.05,Yes
0261.03.0036.06,Yes
0261.03.0036.07,Yes
0261.03.0036.08,Yes
0261.03.0036.09,Yes
0261.03.0036.10,Yes
0261.03.0036.11,Yes
0261.03.0036.12,Yes
0261.03.0036.13,Yes
0261.03.0036.14,Yes
0261.03.0036.15,Yes
0261.03.0036.16,Yes
0261.03.0036.17,Yes
0261.03.0036.18,Yes
0261.03.0036.19,Yes
0261.03.0036.20,Yes
0261.03.0036.21,Yes
0261.03.0036.22,Yes
0261.03.0036.23,Yes
0261.03.0036.24,Yes
0261.03.0036.25,Yes
0261.03.0036.26,Yes
0261.03.0036.27,Yes
0261.03.0036.28,Yes
0261.03.0036.29,Yes
0261.03.0036.30,Yes
0261.03.0036.31,Yes
0261.03.0036.32,Yes
0261.03.0036.33,Yes
0261.03.0036.34,Yes
0261.03.0036.35,Yes
0261.03.0036.36,Yes
0261.03.0036.37,Yes
0261.03.0036.38,Yes
0261.03.0036.39,Yes
0261.03.0036.40,Yes
0261.03.0036.41,Yes
0261.03.0036.42,Yes
0261.03.0036.43,Yes
0261.03.0036.44,Yes
0261.03.0036.45,Yes
0261.03.0036.46,Yes
0261.03.0036.47,Yes
0261.03.0036.48,Yes
0261.03.0036.49,Yes
0261.03.0036.50,Yes
0261.03.0036.51,Yes
0261.03.0036.52,Yes
0261.03.0036.53,Yes
0261.03.0036.54,Yes
0261.03.0036.55,Yes
0261.03.0036.56,Yes
0261.03.0036.57,Yes
0261.03.0036.58,Yes
0261.03.0036.59,Yes
0261.03.0036.60,Yes
0261.03.0036.61,Yes
0261.03.0036.62,Yes
0261.03.0036.63,Yes
0261.03.0036.64,Yes
0261.03.0036.65,Yes
0261.03.0036.66,Yes
0261.03.0036.67,Yes
0261.03.0036.68,Yes
0261.03.0036.69,Yes
0261.03.0036.70,Yes
0261.03.0036.71,Yes
0261.03.0036.72,Yes
0261.03.0036.73,Yes
0261.03.0036.74,Yes
0261.03.0036.75,Yes
0261.03.0036.76,Yes
0261.03.0036.77,Yes
0261.03.0036.78,Yes
0261.03.0036.79,Yes
0261.03.0036.80,Yes
0261.03.0036.81,Yes
0261.03.0036.82,Yes
0261.03.0036.83,Yes
0261.03.0036.84,Yes
0261.03.0036.85,Yes
0261.03.0036.86,Yes
0261.03.0036.87,Yes
0261.03.0036.88,Yes
0261.03.0036.89,Yes
0261.03.0036.90,Yes
0261.03.0036.91,Yes
0261.03.0037.01,Yes
0261.03.0037.02,Yes
0261.03.0037.03,Yes
0261.03.0037.04,Yes
0261.03.0037.05,Yes
0261.03.0037.06,Yes
0261.03.0037.07,Yes
0261.03.0037.08,Yes
0261.03.0037.09,Yes
0261.03.0037.10,Yes
0261.03.0037.11,Yes
0261.03.0037.12,Yes
0261.03.0037.13,Yes
0261.03.0037.14,Yes
0261.03.0037.15,Yes
0261.03.0037.16,Yes
0261.03.0037.17,Yes
0261.03.0037.18,Yes
0261.03.0037.19,Yes
0261.03.0037.20,Yes
0261.03.0037.21,Yes
0261.03.0037.22,Yes
0261.03.0037.23,Yes
0261.03.0037.24,Yes
0261.03.0037.25,Yes
0261.03.0037.26,Yes
0261.03.0037.27,Yes
0261.03.0037.28,Yes
0261.03.0037.29,Yes
0261.03.0037.30,Yes
0261.03.0037.31,Yes
0261.03.0037.32,Yes
0261.03.0037.33,Yes
0261.03.0037.34,Yes
0261.03.0037.35,Yes
0261.03.0037.36,Yes
0261.03.0037.37,Yes
0261.03.0037.38,Yes
0261.03.0037.39,Yes
0261.03.0037.40,Yes
0261.03.0037.41,Yes
0261.03.0037.42,Yes
0261.03.0037.43,Yes
0261.03.0037.44,Yes
0261.03.0037.45,Yes
0261.03.0037.46,Yes
0261.03.0037.47,Yes
0261.03.0037.48,Yes
0261.03.0037.49,Yes
0261.03.0037.50,Yes
0261.03.0038.01,Yes
0261.03.0038.02,Yes
0261.03.0038.03,Yes
0261.03.0038.04,Yes
0261.03.0038.05,Yes
0261.03.0038.06,Yes
0261.03.0038.07,Yes
0261.03.0038.08,Yes
0261.03.0038.09,Yes
0261.03.0038.10,Yes
0261.03.0038.11,Yes
0261.03.0038.12,Yes
0261.03.0038.13,Yes
0261.03.0038.14,Yes
0261.03.0038.15,Yes
0261.03.0038.16,Yes
0261.03.0038.17,Yes
0261.03.0038.18,Yes
0261.03.0038.19,Yes
0261.03.0038.20,Yes
0261.03.0038.21,Yes
0261.03.0038.22,Yes
0261.03.0038.23,Yes
0261.03.0038.24,Yes
0261.03.0038.25,Yes
0261.03.0038.26,Yes
0261.03.0038.27,Yes
0261.03.0038.28,Yes
0261.03.0038.29,Yes
0261.03.0039.01,Yes
0261.03.0039.02,Yes
0261.03.0039.03,Yes
0261.03.0039.04,Yes
0261.03.0039.05,Yes
0261.03.0039.06,Yes
0261.03.0039.07,Yes
0261.03.0039.08,Yes
0261.03.0039.09,Yes
0261.03.0039.10,Yes
0261.03.0039.11,Yes
0261.03.0039.12,Yes
0261.03.0039.13,Yes
0261.03.0039.14,Yes
0261.03.0039.15,Yes
0261.03.0039.16,Yes
0261.03.0039.17,Yes
0261.03.0039.18,Yes
0261.03.0039.19,Yes
