file,object,Has Metadata record,In Merritt
0002.06.2446.02,0002.06.2446,No,No
0002.06.2447.01,0002.06.2447,No,No
0002.06.2447.02,0002.06.2447,No,No
0002.06.2448.01,0002.06.2448,No,No
0002.06.2448.02,0002.06.2448,No,No
0002.06.2449.01,0002.06.2449,No,No
0002.06.2449.02,0002.06.2449,No,No
0002.06.2450.01,0002.06.2450,No,No
0002.06.2450.02,0002.06.2450,No,No
0002.06.2451.01,0002.06.2451,No,No
0002.06.2451.02,0002.06.2451,No,No
0002.06.2452.01,0002.06.2452,No,No
0002.06.2452.02,0002.06.2452,No,No
0002.06.2453,0002.06.2453,No,No
0002.06.2454,0002.06.2454,No,No
0002.06.2455,0002.06.2455,No,No
0002.06.2456,0002.06.2456,No,No
0002.06.2457.01,0002.06.2457,No,No
0002.06.2457.02,0002.06.2457,No,No
0002.06.2458.01,0002.06.2458,No,No
0002.06.2458.02,0002.06.2458,No,No
0002.06.2459,0002.06.2459,No,No
0002.06.2460,0002.06.2460,No,No
0002.06.2461,0002.06.2461,No,No
0002.06.2462,0002.06.2462,No,No
0002.06.2463,0002.06.2463,No,No
0002.06.2464,0002.06.2464,No,No
0002.06.2465,0002.06.2465,No,No
0002.06.2466,0002.06.2466,No,No
0002.06.2467,0002.06.2467,No,No
0002.06.2468,0002.06.2468,No,No
0002.06.2469.01,0002.06.2469,No,No
0002.06.2469.02,0002.06.2469,No,No
0002.06.2470,0002.06.2470,No,No
0002.06.2471,0002.06.2471,No,No
0002.06.2472.01,0002.06.2472,No,No
0002.06.2472.02,0002.06.2472,No,No
0002.06.2473.01,0002.06.2473,No,No
0002.06.2473.02,0002.06.2473,No,No
0002.06.2474.01,0002.06.2474,No,No
0002.06.2474.02,0002.06.2474,No,No
0002.06.2475.01,0002.06.2475,No,No
0002.06.2475.02,0002.06.2475,No,No
0002.06.2476,0002.06.2476,No,No
0002.06.2477.01,0002.06.2477,No,No
0002.06.2477.02,0002.06.2477,No,No
0002.06.2478,0002.06.2478,No,No
0002.06.2479.01,0002.06.2479,No,No
0002.06.2479.02,0002.06.2479,No,No
0002.06.2480,0002.06.2480,No,No
0002.06.2481,0002.06.2481,No,No
0002.06.2482,0002.06.2482,No,No
0002.06.2483,0002.06.2483,No,No
0002.06.2484,0002.06.2484,No,No
0002.06.2485,0002.06.2485,No,No
0002.06.2486.01,0002.06.2486,No,No
0002.06.2486.02,0002.06.2486,No,No
0002.06.2487.01,0002.06.2487,No,No
0002.06.2487.02,0002.06.2487,No,No
0002.06.2487.03,0002.06.2487,No,No
0002.06.2487.04,0002.06.2487,No,No
0002.06.2488.01,0002.06.2488,No,No
0002.06.2488.02,0002.06.2488,No,No
0002.06.2489.01,0002.06.2489,No,No
0002.06.2489.02,0002.06.2489,No,No
0002.06.2490.01,0002.06.2490,No,No
0002.06.2490.02,0002.06.2490,No,No
0002.06.2491.01,0002.06.2491,No,No
0002.06.2491.02,0002.06.2491,No,No
0002.06.2492.01,0002.06.2492,No,No
0002.06.2492.02,0002.06.2492,No,No
0002.06.2493,0002.06.2493,No,No
0002.06.2494,0002.06.2494,No,No
0002.06.2495,0002.06.2495,No,No
0002.06.2496.01,0002.06.2496,No,No
0002.06.2496.02,0002.06.2496,No,No
0002.06.2497.01,0002.06.2497,No,No
0002.06.2497.02,0002.06.2497,No,No
0002.06.2498.01,0002.06.2498,No,No
0002.06.2498.02,0002.06.2498,No,No
0002.06.2499,0002.06.2499,No,No
0002.06.2500,0002.06.2500,No,No
0002.06.2501.01,0002.06.2501,No,No
0002.06.2501.02,0002.06.2501,No,No
0002.06.2502,0002.06.2502,No,No
0002.06.2503.01,0002.06.2503,No,No
0002.06.2503.02,0002.06.2503,No,No
0002.06.2504.01,0002.06.2504,No,No
0002.06.2504.02,0002.06.2504,No,No
0002.06.2505.01,0002.06.2505,No,No
0002.06.2505.02,0002.06.2505,No,No
0002.06.2506.01,0002.06.2506,No,No
0002.06.2506.02,0002.06.2506,No,No
0002.06.2507.01,0002.06.2507,No,No
0002.06.2507.02,0002.06.2507,No,No
0002.06.2508,0002.06.2508,No,No
0002.06.2509,0002.06.2509,No,No
0002.06.2510,0002.06.2510,No,No
0002.06.2511,0002.06.2511,No,No
0002.06.2512,0002.06.2512,No,No
0002.06.2513.01,0002.06.2513,No,No
0002.06.2513.02,0002.06.2513,No,No
0002.06.2514.01,0002.06.2514,No,No
0002.06.2514.02,0002.06.2514,No,No
0002.06.2515,0002.06.2515,No,No
0002.06.2516.01,0002.06.2516,No,No
0002.06.2516.02,0002.06.2516,No,No
0002.06.2517,0002.06.2517,No,No
0002.06.2518,0002.06.2518,No,No
0002.06.2519.01,0002.06.2519,No,No
0002.06.2519.02,0002.06.2519,No,No
0002.06.2520,0002.06.2520,No,No
0002.06.2521,0002.06.2521,No,No
0002.06.2522,0002.06.2522,No,No
0002.06.2523,0002.06.2523,No,No
0002.06.2524.01,0002.06.2524,No,No
0002.06.2524.02,0002.06.2524,No,No
0002.06.2525,0002.06.2525,No,No
0002.06.2526.01,0002.06.2526,No,No
0002.06.2526.02,0002.06.2526,No,No
0002.06.2527.01,0002.06.2527,No,No
0002.06.2527.02,0002.06.2527,No,No
0002.06.2528.01,0002.06.2528,No,No
0002.06.2528.02,0002.06.2528,No,No
0002.06.2529.01,0002.06.2529,No,No
0002.06.2529.02,0002.06.2529,No,No
0002.06.2530.01,0002.06.2530,No,No
0002.06.2530.02,0002.06.2530,No,No
0002.06.2531.01,0002.06.2531,No,No
0002.06.2531.02,0002.06.2531,No,No
0002.06.2532.01,0002.06.2532,No,No
0002.06.2532.02,0002.06.2532,No,No
0002.06.2533.01,0002.06.2533,No,No
0002.06.2533.02,0002.06.2533,No,No
0002.06.2534.01,0002.06.2534,No,No
0002.06.2534.02,0002.06.2534,No,No
0002.06.2535.01,0002.06.2535,No,No
0002.06.2535.02,0002.06.2535,No,No
0002.06.2536.01,0002.06.2536,No,No
0002.06.2536.02,0002.06.2536,No,No
0002.06.2537.01,0002.06.2537,No,No
0002.06.2537.02,0002.06.2537,No,No
0002.06.2538.01,0002.06.2538,No,No
0002.06.2538.02,0002.06.2538,No,No
0002.06.2539.01,0002.06.2539,No,No
0002.06.2539.02,0002.06.2539,No,No
0002.06.2540.01,0002.06.2540,No,No
0002.06.2540.02,0002.06.2540,No,No
0002.06.2541.01,0002.06.2541,No,No
0002.06.2541.02,0002.06.2541,No,No
0002.06.2542,0002.06.2542,No,No
0002.06.2543,0002.06.2543,No,No
0002.06.2544.01,0002.06.2544,No,No
0002.06.2544.02,0002.06.2544,No,No
0002.06.2545,0002.06.2545,No,No
0002.06.2546.01,0002.06.2546,No,No
0002.06.2546.02,0002.06.2546,No,No
0002.06.2547.01,0002.06.2547,No,No
0002.06.2547.02,0002.06.2547,No,No
0002.06.2548.01,0002.06.2548,No,No
0002.06.2548.02,0002.06.2548,No,No
0002.06.2549.01,0002.06.2549,No,No
0002.06.2549.02,0002.06.2549,No,No
0002.06.2550,0002.06.2550,No,No
0002.06.2551.01,0002.06.2551,No,No
0002.06.2551.02,0002.06.2551,No,No
0002.06.2552,0002.06.2552,No,No
0002.06.2553,0002.06.2553,No,No
0002.06.2554,0002.06.2554,No,No
0002.06.2555.01,0002.06.2555,No,No
0002.06.2555.02,0002.06.2555,No,No
0002.06.2556,0002.06.2556,No,No
0002.06.2557,0002.06.2557,No,No
0002.06.2558,0002.06.2558,No,No
0002.06.2559,0002.06.2559,No,No
0002.06.2560.01,0002.06.2560,No,No
0002.06.2560.02,0002.06.2560,No,No
0002.06.2561,0002.06.2561,No,No
0002.06.2562,0002.06.2562,No,No
0002.06.2563,0002.06.2563,No,No
0002.06.2564.01,0002.06.2564,No,No
0002.06.2564.02,0002.06.2564,No,No
0002.06.2565,0002.06.2565,No,No
0002.06.2566,0002.06.2566,No,No
0002.06.2567,0002.06.2567,No,No
0002.06.2568.01,0002.06.2568,No,No
0002.06.2568.02,0002.06.2568,No,No
0002.06.2569,0002.06.2569,No,No
0002.06.2570,0002.06.2570,No,No
0002.06.2571,0002.06.2571,No,No
0002.06.2572,0002.06.2572,No,No
0002.06.2573,0002.06.2573,No,No
0002.06.2574,0002.06.2574,No,No
0002.06.2575,0002.06.2575,No,No
0002.06.2576.01,0002.06.2576,No,No
0002.06.2576.02,0002.06.2576,No,No
0002.06.2577.01,0002.06.2577,No,No
0002.06.2577.02,0002.06.2577,No,No
0002.06.2578.01,0002.06.2578,No,No
0002.06.2578.02,0002.06.2578,No,No
0002.06.2579.01,0002.06.2579,No,No
0002.06.2579.02,0002.06.2579,No,No
0002.06.2580,0002.06.2580,No,No
0002.06.2581,0002.06.2581,No,No
0002.06.2582.01,0002.06.2582,No,No
0002.06.2582.02,0002.06.2582,No,No
0002.06.2583.01,0002.06.2583,No,No
0002.06.2583.02,0002.06.2583,No,No
0002.06.2584.01,0002.06.2584,No,No
0002.06.2584.02,0002.06.2584,No,No
0002.06.2585.01,0002.06.2585,No,No
0002.06.2585.02,0002.06.2585,No,No
0002.06.2586,0002.06.2586,No,No
0002.06.2587.01,0002.06.2587,No,No
0002.06.2587.02,0002.06.2587,No,No
0002.06.2588.01,0002.06.2588,No,No
0002.06.2588.02,0002.06.2588,No,No
0002.06.2589.01,0002.06.2589,No,No
0002.06.2589.02,0002.06.2589,No,No
0002.06.2590.01,0002.06.2590,No,No
0002.06.2590.02,0002.06.2590,No,No
0002.06.2591.01,0002.06.2591,No,No
0002.06.2591.02,0002.06.2591,No,No
0002.06.2592.01,0002.06.2592,No,No
0002.06.2592.02,0002.06.2592,No,No
0002.06.2593.01,0002.06.2593,No,No
0002.06.2593.02,0002.06.2593,No,No
0002.06.2594.01,0002.06.2594,No,No
0002.06.2594.02,0002.06.2594,No,No
0002.06.2595.01,0002.06.2595,No,No
0002.06.2595.02,0002.06.2595,No,No
0002.06.2596.01,0002.06.2596,No,No
0002.06.2596.02,0002.06.2596,No,No
0002.06.2597.01,0002.06.2597,No,No
0002.06.2597.02,0002.06.2597,No,No
0002.06.2598.01,0002.06.2598,No,No
0002.06.2598.02,0002.06.2598,No,No
0002.06.2599.01,0002.06.2599,No,No
0002.06.2599.02,0002.06.2599,No,No
0002.06.2600.01,0002.06.2600,No,No
0002.06.2600.02,0002.06.2600,No,No
0002.06.2601.01,0002.06.2601,No,No
0002.06.2601.02,0002.06.2601,No,No
0002.06.2602.01,0002.06.2602,No,No
0002.06.2602.02,0002.06.2602,No,No
0002.06.2603.01,0002.06.2603,No,No
0002.06.2603.02,0002.06.2603,No,No
0002.06.2604.01,0002.06.2604,No,No
0002.06.2604.02,0002.06.2604,No,No
0002.06.2605.01,0002.06.2605,No,No
0002.06.2605.02,0002.06.2605,No,No
0002.06.2606.01,0002.06.2606,No,No
0002.06.2606.02,0002.06.2606,No,No
0002.06.2607.01,0002.06.2607,No,No
0002.06.2607.02,0002.06.2607,No,No
0002.06.2608.01,0002.06.2608,No,No
0002.06.2608.02,0002.06.2608,No,No
0002.06.2609.01,0002.06.2609,No,No
0002.06.2609.02,0002.06.2609,No,No
0002.06.2610.01,0002.06.2610,No,No
0002.06.2610.02,0002.06.2610,No,No
0002.06.2611.01,0002.06.2611,No,No
0002.06.2611.02,0002.06.2611,No,No
0002.06.2612.01,0002.06.2612,No,No
0002.06.2612.02,0002.06.2612,No,No
0002.06.2613.01,0002.06.2613,No,No
0002.06.2613.02,0002.06.2613,No,No
0002.06.2614.01,0002.06.2614,No,No
0002.06.2614.02,0002.06.2614,No,No
0002.06.2615.01,0002.06.2615,No,No
0002.06.2615.02,0002.06.2615,No,No
0002.06.2616.01,0002.06.2616,No,No
0002.06.2616.02,0002.06.2616,No,No
0002.06.2617.01,0002.06.2617,No,No
0002.06.2617.02,0002.06.2617,No,No
0002.06.2618.01,0002.06.2618,No,No
0002.06.2618.02,0002.06.2618,No,No
0002.06.2619.01,0002.06.2619,No,No
0002.06.2619.02,0002.06.2619,No,No
0002.06.2620.01,0002.06.2620,No,No
0002.06.2620.02,0002.06.2620,No,No
0002.06.2621.01,0002.06.2621,No,No
0002.06.2621.02,0002.06.2621,No,No
0002.06.2622.01,0002.06.2622,No,No
0002.06.2622.02,0002.06.2622,No,No
0002.06.2623.01,0002.06.2623,No,No
0002.06.2623.02,0002.06.2623,No,No
0002.06.2624.01,0002.06.2624,No,No
0002.06.2624.02,0002.06.2624,No,No
0002.06.2625,0002.06.2625,No,No
0002.06.2626,0002.06.2626,No,No
0002.06.2627,0002.06.2627,No,No
0002.06.2628,0002.06.2628,No,No
0002.06.2629,0002.06.2629,No,No
0002.06.2630,0002.06.2630,No,No
0002.06.2631,0002.06.2631,No,No
0002.06.2632,0002.06.2632,No,No
0002.06.2633,0002.06.2633,No,No
0002.06.2634,0002.06.2634,No,No
0002.06.2635,0002.06.2635,No,No
0002.06.2636.01,0002.06.2636,No,No
0002.06.2636.02,0002.06.2636,No,No
0002.06.2637,0002.06.2637,No,No
0002.06.2638.01,0002.06.2638,No,No
0002.06.2638.02,0002.06.2638,No,No
0002.06.2639.01,0002.06.2639,No,No
0002.06.2639.02,0002.06.2639,No,No
0002.06.2640,0002.06.2640,No,No
0002.06.2641.01,0002.06.2641,No,No
0002.06.2641.02,0002.06.2641,No,No
0002.06.2642,0002.06.2642,No,No
0002.06.2643,0002.06.2643,No,No
0002.06.2644.01,0002.06.2644,No,No
0002.06.2644.02,0002.06.2644,No,No
0002.06.2645,0002.06.2645,No,No
0002.06.2646,0002.06.2646,No,No
0002.06.2647,0002.06.2647,No,No
0002.06.2648.01,0002.06.2648,No,No
0002.06.2648.02,0002.06.2648,No,No
0002.06.2649,0002.06.2649,No,No
0002.06.2650,0002.06.2650,No,No
0002.06.2651,0002.06.2651,No,No
0002.06.2652.01,0002.06.2652,No,No
0002.06.2652.02,0002.06.2652,No,No
0002.06.2653,0002.06.2653,No,No
0002.06.2654.01,0002.06.2654,No,No
0002.06.2654.02,0002.06.2654,No,No
0002.06.2655,0002.06.2655,No,No
0002.06.2656.01,0002.06.2656,No,No
0002.06.2656.02,0002.06.2656,No,No
0002.06.2657.01,0002.06.2657,No,No
0002.06.2657.02,0002.06.2657,No,No
0002.06.2658,0002.06.2658,No,No
0002.06.2659,0002.06.2659,No,No
0002.06.2660.01,0002.06.2660,No,No
0002.06.2660.02,0002.06.2660,No,No
0002.06.2661.01,0002.06.2661,No,No
0002.06.2661.02,0002.06.2661,No,No
0002.06.2662,0002.06.2662,No,No
0002.06.2663,0002.06.2663,No,No
0002.06.2664.01,0002.06.2664,No,No
0002.06.2664.02,0002.06.2664,No,No
0002.06.2665.01,0002.06.2665,No,No
0002.06.2665.02,0002.06.2665,No,No
0002.06.2666.01,0002.06.2666,No,No
0002.06.2666.02,0002.06.2666,No,No
0002.06.2667.01,0002.06.2667,No,No
0002.06.2667.02,0002.06.2667,No,No
0002.06.2668,0002.06.2668,No,No
0002.06.2669.01,0002.06.2669,No,No
0002.06.2669.02,0002.06.2669,No,No
0002.06.2670.01,0002.06.2670,No,No
0002.06.2670.02,0002.06.2670,No,No
0002.06.2671.01,0002.06.2671,No,No
0002.06.2671.02,0002.06.2671,No,No
0002.06.2672.01,0002.06.2672,No,No
0002.06.2672.02,0002.06.2672,No,No
0002.06.2673.01,0002.06.2673,No,No
0002.06.2673.02,0002.06.2673,No,No
0002.06.2674.01,0002.06.2674,No,No
0002.06.2674.02,0002.06.2674,No,No
0002.06.2675.01,0002.06.2675,No,No
0002.06.2675.02,0002.06.2675,No,No
0002.06.2676.01,0002.06.2676,No,No
0002.06.2676.02,0002.06.2676,No,No
0002.06.2677.01,0002.06.2677,No,No
0002.06.2677.02,0002.06.2677,No,No
0002.06.2678.01,0002.06.2678,No,No
0002.06.2678.02,0002.06.2678,No,No
0002.06.2679.01,0002.06.2679,No,No
0002.06.2679.02,0002.06.2679,No,No
0002.06.2680.01,0002.06.2680,No,No
0002.06.2680.02,0002.06.2680,No,No
0002.06.2681.01,0002.06.2681,No,No
0002.06.2681.02,0002.06.2681,No,No
0002.06.2682.01,0002.06.2682,No,No
0002.06.2682.02,0002.06.2682,No,No
0002.06.2683,0002.06.2683,No,No
0002.06.2684.01,0002.06.2684,No,No
0002.06.2684.02,0002.06.2684,No,No
0002.06.2685.01,0002.06.2685,No,No
0002.06.2685.02,0002.06.2685,No,No
0002.06.2686.01,0002.06.2686,No,No
0002.06.2686.02,0002.06.2686,No,No
0002.06.2687,0002.06.2687,No,No
0002.06.2688,0002.06.2688,No,No
0002.06.2689.01,0002.06.2689,No,No
0002.06.2689.02,0002.06.2689,No,No
0002.06.2690.01,0002.06.2690,No,No
0002.06.2690.02,0002.06.2690,No,No
0002.06.2691.01,0002.06.2691,No,No
0002.06.2691.02,0002.06.2691,No,No
0002.06.2692.01,0002.06.2692,No,No
0002.06.2692.02,0002.06.2692,No,No
0002.06.2693.01,0002.06.2693,No,No
0002.06.2693.02,0002.06.2693,No,No
0002.06.2694.01,0002.06.2694,No,No
0002.06.2694.02,0002.06.2694,No,No
0002.06.2695.01,0002.06.2695,No,No
0002.06.2695.02,0002.06.2695,No,No
0002.06.2696.01,0002.06.2696,No,No
0002.06.2696.02,0002.06.2696,No,No
0002.06.2697.01,0002.06.2697,No,No
0002.06.2697.02,0002.06.2697,No,No
0002.06.2698.01,0002.06.2698,No,No
0002.06.2698.02,0002.06.2698,No,No
0002.06.2699.01,0002.06.2699,No,No
0002.06.2699.02,0002.06.2699,No,No
0002.06.2700.01,0002.06.2700,No,No
0002.06.2700.02,0002.06.2700,No,No
0002.06.2701.01,0002.06.2701,No,No
0002.06.2701.02,0002.06.2701,No,No
0002.06.2702.01,0002.06.2702,No,No
0002.06.2702.02,0002.06.2702,No,No
0002.06.2703.01,0002.06.2703,No,No
0002.06.2703.02,0002.06.2703,No,No
0002.06.2704.01,0002.06.2704,No,No
0002.06.2704.02,0002.06.2704,No,No
0002.06.2705.01,0002.06.2705,No,No
0002.06.2705.02,0002.06.2705,No,No
0002.06.2706.01,0002.06.2706,No,No
0002.06.2706.02,0002.06.2706,No,No
0002.06.2707.01,0002.06.2707,No,No
0002.06.2707.02,0002.06.2707,No,No
0002.06.2708.01,0002.06.2708,No,No
0002.06.2708.02,0002.06.2708,No,No
0002.06.2709.01,0002.06.2709,No,No
0002.06.2709.02,0002.06.2709,No,No
0002.06.2710.01,0002.06.2710,No,No
0002.06.2710.02,0002.06.2710,No,No
0002.06.2711.01,0002.06.2711,No,No
0002.06.2711.02,0002.06.2711,No,No
0002.06.2712.01,0002.06.2712,No,No
0002.06.2712.02,0002.06.2712,No,No
0002.06.2713.01,0002.06.2713,No,No
0002.06.2713.02,0002.06.2713,No,No
0002.06.2714.01,0002.06.2714,No,No
0002.06.2714.02,0002.06.2714,No,No
0002.06.2715.01,0002.06.2715,No,No
0002.06.2715.02,0002.06.2715,No,No
0002.06.2716.01,0002.06.2716,No,No
0002.06.2716.02,0002.06.2716,No,No
0002.06.2717.01,0002.06.2717,No,No
0002.06.2717.02,0002.06.2717,No,No
0002.06.2718.01,0002.06.2718,No,No
0002.06.2718.02,0002.06.2718,No,No
0002.06.2719.01,0002.06.2719,No,No
0002.06.2719.02,0002.06.2719,No,No
0002.06.2720.01,0002.06.2720,No,No
0002.06.2720.02,0002.06.2720,No,No
0002.06.2721.01,0002.06.2721,No,No
0002.06.2721.02,0002.06.2721,No,No
0002.06.2722.01,0002.06.2722,No,No
0002.06.2722.02,0002.06.2722,No,No
0002.06.2723.01,0002.06.2723,No,No
0002.06.2723.02,0002.06.2723,No,No
0002.06.2724.01,0002.06.2724,No,No
0002.06.2724.02,0002.06.2724,No,No
0002.06.2725.01,0002.06.2725,No,No
0002.06.2725.02,0002.06.2725,No,No
0002.06.2726.01,0002.06.2726,No,No
0002.06.2726.02,0002.06.2726,No,No
0002.06.2727.01,0002.06.2727,No,No
0002.06.2727.02,0002.06.2727,No,No
0002.06.2728.01,0002.06.2728,No,No
0002.06.2728.02,0002.06.2728,No,No
0002.06.2729.01,0002.06.2729,No,No
0002.06.2729.02,0002.06.2729,No,No
0002.06.2730.01,0002.06.2730,No,No
0002.06.2730.02,0002.06.2730,No,No
0002.06.2731,0002.06.2731,No,No
0002.06.2732,0002.06.2732,No,No
0002.06.2733.01,0002.06.2733,No,No
0002.06.2733.02,0002.06.2733,No,No
0002.06.2734.01,0002.06.2734,No,No
0002.06.2734.02,0002.06.2734,No,No
0002.06.2735,0002.06.2735,No,No
0002.06.2736,0002.06.2736,No,No
0002.06.2737.01,0002.06.2737,No,No
0002.06.2737.02,0002.06.2737,No,No
0002.06.2738.01,0002.06.2738,No,No
0002.06.2738.02,0002.06.2738,No,No
0002.06.2739.01,0002.06.2739,No,No
0002.06.2739.02,0002.06.2739,No,No
0002.06.2740.01,0002.06.2740,No,No
0002.06.2740.02,0002.06.2740,No,No
0002.06.2741.01,0002.06.2741,No,No
0002.06.2741.02,0002.06.2741,No,No
0002.06.2742.01,0002.06.2742,No,No
0002.06.2742.02,0002.06.2742,No,No
0002.06.2743.01,0002.06.2743,No,No
0002.06.2743.02,0002.06.2743,No,No
0002.06.2744.01,0002.06.2744,No,No
0002.06.2744.02,0002.06.2744,No,No
0002.06.2745.01,0002.06.2745,No,No
0002.06.2745.02,0002.06.2745,No,No
0002.06.2746.01,0002.06.2746,No,No
0002.06.2746.02,0002.06.2746,No,No
0002.06.2747.01,0002.06.2747,No,No
0002.06.2747.02,0002.06.2747,No,No
0002.06.2748.01,0002.06.2748,No,No
0002.06.2748.02,0002.06.2748,No,No
0002.06.2749.01,0002.06.2749,No,No
0002.06.2749.02,0002.06.2749,No,No
0002.06.2750.01,0002.06.2750,No,No
0002.06.2750.02,0002.06.2750,No,No
0002.06.2751,0002.06.2751,No,No
0002.06.2752.01,0002.06.2752,No,No
0002.06.2752.02,0002.06.2752,No,No
0002.06.2753.01,0002.06.2753,No,No
0002.06.2753.02,0002.06.2753,No,No
0002.06.2754,0002.06.2754,No,No
0002.06.2755.01,0002.06.2755,No,No
0002.06.2755.02,0002.06.2755,No,No
0002.06.2756.01,0002.06.2756,No,No
0002.06.2756.02,0002.06.2756,No,No
0002.06.2757.01,0002.06.2757,No,No
0002.06.2757.02,0002.06.2757,No,No
0002.06.2758.01,0002.06.2758,No,No
0002.06.2758.02,0002.06.2758,No,No
0002.06.2759.01,0002.06.2759,No,No
0002.06.2759.02,0002.06.2759,No,No
0002.06.2760.01,0002.06.2760,No,No
0002.06.2760.02,0002.06.2760,No,No
0002.06.2761.01,0002.06.2761,No,No
0002.06.2761.02,0002.06.2761,No,No
0002.06.2762.01,0002.06.2762,No,No
0002.06.2762.02,0002.06.2762,No,No
0002.06.2763.01,0002.06.2763,No,No
0002.06.2763.02,0002.06.2763,No,No
0002.06.2764.01,0002.06.2764,No,No
0002.06.2764.02,0002.06.2764,No,No
0002.06.2765.01,0002.06.2765,No,No
0002.06.2765.02,0002.06.2765,No,No
0002.06.2766.01,0002.06.2766,No,No
0002.06.2766.02,0002.06.2766,No,No
0002.06.2767.01,0002.06.2767,No,No
0002.06.2767.02,0002.06.2767,No,No
0002.06.2768.01,0002.06.2768,No,No
0002.06.2768.02,0002.06.2768,No,No
0002.06.2769.01,0002.06.2769,No,No
0002.06.2769.02,0002.06.2769,No,No
0002.06.2770.01,0002.06.2770,No,No
0002.06.2770.02,0002.06.2770,No,No
0002.06.2771.01,0002.06.2771,No,No
0002.06.2771.02,0002.06.2771,No,No
0002.06.2772.01,0002.06.2772,No,No
0002.06.2772.02,0002.06.2772,No,No
0002.06.2773.01,0002.06.2773,No,No
0002.06.2773.02,0002.06.2773,No,No
0002.06.2774.01,0002.06.2774,No,No
0002.06.2774.02,0002.06.2774,No,No
0002.06.2775.01,0002.06.2775,No,No
0002.06.2775.02,0002.06.2775,No,No
0002.06.2776.01,0002.06.2776,No,No
0002.06.2776.02,0002.06.2776,No,No
0002.06.2777.01,0002.06.2777,No,No
0002.06.2777.02,0002.06.2777,No,No
0002.06.2778.01,0002.06.2778,No,No
0002.06.2778.02,0002.06.2778,No,No
0002.06.2779.01,0002.06.2779,No,No
0002.06.2779.02,0002.06.2779,No,No
0002.06.2780.01,0002.06.2780,No,No
0002.06.2780.02,0002.06.2780,No,No
0002.06.2781,0002.06.2781,No,No
0002.06.2782.01,0002.06.2782,No,No
0002.06.2782.02,0002.06.2782,No,No
0002.06.2783.01,0002.06.2783,No,No
0002.06.2783.02,0002.06.2783,No,No
0002.06.2784.01,0002.06.2784,No,No
0002.06.2784.02,0002.06.2784,No,No
0002.06.2785.01,0002.06.2785,No,No
0002.06.2785.02,0002.06.2785,No,No
0002.06.2786,0002.06.2786,No,No
0002.06.2787.01,0002.06.2787,No,No
0002.06.2787.02,0002.06.2787,No,No
0002.06.2788.01,0002.06.2788,No,No
0002.06.2788.02,0002.06.2788,No,No
0002.06.2788.03,0002.06.2788,No,No
0002.06.2788.04,0002.06.2788,No,No
0002.06.2788.05,0002.06.2788,No,No
0002.06.2788.06,0002.06.2788,No,No
0002.06.2788.07,0002.06.2788,No,No
0002.06.2788.08,0002.06.2788,No,No
0002.06.2788.09,0002.06.2788,No,No
0002.06.2788.10,0002.06.2788,No,No
0002.06.2789.01,0002.06.2789,No,No
0002.06.2789.02,0002.06.2789,No,No
0002.06.2789.03,0002.06.2789,No,No
0002.06.2789.04,0002.06.2789,No,No
0002.06.2789.05,0002.06.2789,No,No
0002.06.2789.06,0002.06.2789,No,No
0002.06.2789.07,0002.06.2789,No,No
0002.06.2789.08,0002.06.2789,No,No
0002.06.2790.01,0002.06.2790,No,No
0002.06.2790.02,0002.06.2790,No,No
0002.06.2791.01,0002.06.2791,No,No
0002.06.2791.02,0002.06.2791,No,No
0002.06.2792.01,0002.06.2792,No,No
0002.06.2792.02,0002.06.2792,No,No
0002.06.2793.01,0002.06.2793,No,No
0002.06.2793.02,0002.06.2793,No,No
0002.06.2794.01,0002.06.2794,No,No
0002.06.2794.02,0002.06.2794,No,No
0002.06.2795.01,0002.06.2795,No,No
0002.06.2795.02,0002.06.2795,No,No
0002.06.2796.01,0002.06.2796,No,No
0002.06.2796.02,0002.06.2796,No,No
0002.06.2797.01,0002.06.2797,No,No
0002.06.2797.02,0002.06.2797,No,No
0002.06.2798.01,0002.06.2798,No,No
0002.06.2798.02,0002.06.2798,No,No
0002.06.2799.01,0002.06.2799,No,No
0002.06.2799.02,0002.06.2799,No,No
0002.06.2800.01,0002.06.2800,No,No
0002.06.2800.02,0002.06.2800,No,No
0002.06.2801.01,0002.06.2801,No,No
0002.06.2801.02,0002.06.2801,No,No
0002.06.2802,0002.06.2802,No,No
0002.06.2803,0002.06.2803,No,No
0002.06.2804,0002.06.2804,No,No
0002.06.2805,0002.06.2805,No,No
0002.06.2806,0002.06.2806,No,No
0002.06.2807,0002.06.2807,No,No
0002.06.2808,0002.06.2808,No,No
0002.06.2809.01,0002.06.2809,No,No
0002.06.2809.02,0002.06.2809,No,No
0002.06.2810,0002.06.2810,No,No
0002.06.2811.01,0002.06.2811,No,No
0002.06.2811.02,0002.06.2811,No,No
0002.06.2812,0002.06.2812,No,No
0002.06.2813,0002.06.2813,No,No
0002.06.2814,0002.06.2814,No,No
0002.06.2815,0002.06.2815,No,No
0002.06.2816,0002.06.2816,No,No
0002.06.2817,0002.06.2817,No,No
0002.06.2818,0002.06.2818,No,No
0002.06.2819,0002.06.2819,No,No
0002.06.2820,0002.06.2820,No,No
0002.06.2821,0002.06.2821,No,No
0002.06.2822,0002.06.2822,No,No
0002.06.2823,0002.06.2823,No,No
0002.06.2824,0002.06.2824,No,No
0002.06.2825,0002.06.2825,No,No
0002.06.2826,0002.06.2826,No,No
0002.06.2827,0002.06.2827,No,No
0002.06.2828,0002.06.2828,No,No
